ocel_event_id;ocel_object_id;ocel_qualifier
unload_truck_cr158_assign;fl2;candidate_object
unload_truck_cr158_assign;fl3;candidate_object
unload_truck_cr158_assign;fl1;candidate_object
unload_truck_cr158_assign;fl2;assigned_object
unload_truck_cr158_assign;loc_Terminal_South;location
17844_leave_Loading Bay_fl2;fl2;moved_object
17844_leave_Loading Bay_fl2;loc_Loading_Bay;location
17845_enter_Terminal South_fl2;fl2;moved_object
17845_enter_Terminal South_fl2;loc_Terminal_South;location
unload_truck_cr158_start;cr158;CR unloaded
unload_truck_cr158_start;tr3;TR unloaded
unload_truck_cr158_start;fl2;FL unloading
unload_truck_cr158_complete;cr158;CR unloaded
unload_truck_cr158_complete;tr3;TR unloaded
unload_truck_cr158_complete;fl2;FL unloading
weigh_cr158_start;cr158;CR weighted
weigh_cr158_start;fl2;FL weighing
17846_leave_Terminal South_tr3;tr3;moved_object
17846_leave_Terminal South_tr3;loc_Terminal_South;location
17847_enter_Truck Depot_tr3;tr3;moved_object
17847_enter_Truck Depot_tr3;loc_Truck_Depot;location
pick_cr184_start;cr184;CR picked
pick_cr184_start;tr3;TR moved
17848_leave_Truck Depot_tr3;tr3;moved_object
17848_leave_Truck Depot_tr3;loc_Truck_Depot;location
17849_enter_Supplier Loading Area_tr4;tr4;moved_object
17849_enter_Supplier Loading Area_tr4;loc_Supplier_Loading_Area;location
17850_enter_Supplier Loading Area_cr166;cr166;moved_object
17850_enter_Supplier Loading Area_cr166;loc_Supplier_Loading_Area;location
load_truck_hu878_complete;hu878;HU loaded
load_truck_hu878_complete;cr166;CR laded
load_truck_hu878_complete;tr4;TR laded
arr_notice_cr173;tr1;TR arrival notice
arr_notice_cr173;cr173;CR arrival notice
17851_enter_Terminal North_tr1;tr1;moved_object
17851_enter_Terminal North_tr1;loc_Terminal_North;location
17852_enter_Terminal North_cr173;cr173;moved_object
17852_enter_Terminal North_cr173;loc_Terminal_North;location
drive_term_cr173_complete;cr173;CR moved
drive_term_cr173_complete;tr1;TR moved
unload_truck_cr173_assign;cr173;CR unload allocated
unload_truck_cr173_assign;tr1;TR unload allocated
unload_truck_cr173_assign;fl3;candidate_object
unload_truck_cr173_assign;fl1;candidate_object
unload_truck_cr173_assign;fl3;assigned_object
unload_truck_cr173_assign;loc_Terminal_North;location
17853_leave_Storage_fl3;fl3;moved_object
17853_leave_Storage_fl3;loc_Storage;location
17854_enter_Terminal North_fl3;fl3;moved_object
17854_enter_Terminal North_fl3;loc_Terminal_North;location
unload_truck_cr173_start;cr173;CR unloaded
unload_truck_cr173_start;tr1;TR unloaded
unload_truck_cr173_start;fl3;FL unloading
unload_truck_cr173_complete;cr173;CR unloaded
unload_truck_cr173_complete;tr1;TR unloaded
unload_truck_cr173_complete;fl3;FL unloading
17855_leave_Terminal North_tr1;tr1;moved_object
17855_leave_Terminal North_tr1;loc_Terminal_North;location
17856_enter_Truck Depot_tr1;tr1;moved_object
17856_enter_Truck Depot_tr1;loc_Truck_Depot;location
weigh_cr173_start;cr173;CR weighted
weigh_cr173_start;fl3;FL weighing
weigh_cr158_complete;cr158;CR weighted
weigh_cr158_complete;fl2;FL weighing
to_bay_cr158_start;cr158;CR brought to bay
to_bay_cr158_start;fl2;FL moved
17857_enter_Supplier_tr3;tr3;moved_object
17857_enter_Supplier_tr3;loc_Supplier;location
17858_leave_Supplier_tr3;tr3;moved_object
17858_leave_Supplier_tr3;loc_Supplier;location
pick_cr184_complete;cr184;CR picked
pick_cr184_complete;tr3;TR moved
load_truck_hu882_complete;hu882;HU loaded
load_truck_hu882_complete;cr166;CR laded
load_truck_hu882_complete;tr4;TR laded
weigh_cr173_complete;cr173;CR weighted
weigh_cr173_complete;fl3;FL weighing
17859_leave_Terminal South_fl2;fl2;moved_object
17859_leave_Terminal South_fl2;loc_Terminal_South;location
17860_leave_Terminal South_cr158;cr158;moved_object
17860_leave_Terminal South_cr158;loc_Terminal_South;location
17861_enter_Loading Bay_fl2;fl2;moved_object
17861_enter_Loading Bay_fl2;loc_Loading_Bay;location
17862_enter_Loading Bay_cr158;cr158;moved_object
17862_enter_Loading Bay_cr158;loc_Loading_Bay;location
to_bay_cr158_complete;cr158;CR brought to bay
to_bay_cr158_complete;fl2;FL moved
load_veh_cr158_vh13_start;cr158;CR loaded
load_veh_cr158_vh13_start;fl2;FL moved
load_veh_cr158_vh13_start;vh13;VH loaded
load_truck_hu880_complete;hu880;HU loaded
load_truck_hu880_complete;cr166;CR laded
load_truck_hu880_complete;tr4;TR laded
17863_leave_Terminal North_fl3;fl3;moved_object
17863_leave_Terminal North_fl3;loc_Terminal_North;location
17864_leave_Terminal North_cr173;cr173;moved_object
17864_leave_Terminal North_cr173;loc_Terminal_North;location
17865_enter_Storage_fl3;fl3;moved_object
17865_enter_Storage_fl3;loc_Storage;location
17866_enter_Storage_cr173;cr173;moved_object
17866_enter_Storage_cr173;loc_Storage;location
place_stock_cr173_complete;cr173;CR stored
place_stock_cr173_complete;fl3;FL moved
load_veh_cr158_vh13_complete;cr158;CR loaded
load_veh_cr158_vh13_complete;fl2;FL moved
load_veh_cr158_vh13_complete;vh13;VH laded
load_truck_hu881_complete;hu881;HU loaded
load_truck_hu881_complete;cr166;CR laded
load_truck_hu881_complete;tr4;TR laded
create_td55;co50;TD created for CO
create_td55;td55;created TD
collect_hu885_complete;hu885;HU collected
17867_enter_Supplier Loading Area_tr3;tr3;moved_object
17867_enter_Supplier Loading Area_tr3;loc_Supplier_Loading_Area;location
17868_enter_Supplier Loading Area_cr184;cr184;moved_object
17868_enter_Supplier Loading Area_cr184;loc_Supplier_Loading_Area;location
collect_hu877_complete;hu877;HU collected
order_crs_td54;td54;ordered for TD
order_crs_td54;cr188;CRs ordered
order_crs_td54;cr189;CRs ordered
17869_enter_Supplier Loading Area_tr2;tr2;moved_object
17869_enter_Supplier Loading Area_tr2;loc_Supplier_Loading_Area;location
17870_enter_Supplier Loading Area_cr185;cr185;moved_object
17870_enter_Supplier Loading Area_cr185;loc_Supplier_Loading_Area;location
load_truck_hu889_complete;hu889;HU loaded
load_truck_hu889_complete;cr185;CR laded
load_truck_hu889_complete;tr2;TR laded
reg_co59;co59;registered CO
17871_enter_Supplier Loading Area_tr5;tr5;moved_object
17871_enter_Supplier Loading Area_tr5;loc_Supplier_Loading_Area;location
17872_enter_Supplier Loading Area_cr183;cr183;moved_object
17872_enter_Supplier Loading Area_cr183;loc_Supplier_Loading_Area;location
load_truck_hu895_complete;hu895;HU loaded
load_truck_hu895_complete;cr183;CR laded
load_truck_hu895_complete;tr5;TR laded
17873_enter_Supplier Loading Area_tr6;tr6;moved_object
17873_enter_Supplier Loading Area_tr6;loc_Supplier_Loading_Area;location
17874_enter_Supplier Loading Area_cr170;cr170;moved_object
17874_enter_Supplier Loading Area_cr170;loc_Supplier_Loading_Area;location
load_truck_hu885_complete;hu885;HU loaded
load_truck_hu885_complete;cr170;CR laded
load_truck_hu885_complete;tr6;TR laded
collect_hu892_complete;hu892;HU collected
load_truck_hu877_complete;hu877;HU loaded
load_truck_hu877_complete;cr166;CR laded
load_truck_hu877_complete;tr4;TR laded
collect_hu899_complete;hu899;HU collected
load_truck_hu892_complete;hu892;HU loaded
load_truck_hu892_complete;cr185;CR laded
load_truck_hu892_complete;tr2;TR laded
pick_cr178_start;cr178;CR picked
pick_cr178_start;tr1;TR moved
17875_leave_Truck Depot_tr1;tr1;moved_object
17875_leave_Truck Depot_tr1;loc_Truck_Depot;location
17876_enter_Supplier_tr1;tr1;moved_object
17876_enter_Supplier_tr1;loc_Supplier;location
17877_leave_Supplier_tr1;tr1;moved_object
17877_leave_Supplier_tr1;loc_Supplier;location
pick_cr178_complete;cr178;CR picked
pick_cr178_complete;tr1;TR moved
book_vehs_td55;td55;VHs booked for TD
book_vehs_td55;vh17;booked VHs
load_truck_hu899_complete;hu899;HU loaded
load_truck_hu899_complete;cr184;CR laded
load_truck_hu899_complete;tr3;TR laded
collect_hu907_complete;hu907;HU collected
collect_hu888_complete;hu888;HU collected
collect_hu906_complete;hu906;HU collected
load_truck_hu888_complete;hu888;HU loaded
load_truck_hu888_complete;cr170;CR laded
load_truck_hu888_complete;tr6;TR laded
collect_hu901_complete;hu901;HU collected
load_truck_hu901_complete;hu901;HU loaded
load_truck_hu901_complete;cr184;CR laded
load_truck_hu901_complete;tr3;TR laded
collect_hu893_complete;hu893;HU collected
collect_hu905_complete;hu905;HU collected
load_truck_hu893_complete;hu893;HU loaded
load_truck_hu893_complete;cr185;CR laded
load_truck_hu893_complete;tr2;TR laded
collect_hu886_complete;hu886;HU collected
load_truck_hu886_complete;hu886;HU loaded
load_truck_hu886_complete;cr170;CR laded
load_truck_hu886_complete;tr6;TR laded
collect_hu897_complete;hu897;HU collected
collect_hu896_complete;hu896;HU collected
load_truck_hu897_complete;hu897;HU loaded
load_truck_hu897_complete;cr184;CR laded
load_truck_hu897_complete;tr3;TR laded
17878_enter_Supplier Loading Area_tr1;tr1;moved_object
17878_enter_Supplier Loading Area_tr1;loc_Supplier_Loading_Area;location
17879_enter_Supplier Loading Area_cr178;cr178;moved_object
17879_enter_Supplier Loading Area_cr178;loc_Supplier_Loading_Area;location
load_truck_hu905_complete;hu905;HU loaded
load_truck_hu905_complete;cr178;CR laded
load_truck_hu905_complete;tr1;TR laded
load_truck_hu906_complete;hu906;HU loaded
load_truck_hu906_complete;cr178;CR laded
load_truck_hu906_complete;tr1;TR laded
load_truck_hu907_complete;hu907;HU loaded
load_truck_hu907_complete;cr178;CR laded
load_truck_hu907_complete;tr1;TR laded
order_crs_td55;td55;ordered for TD
order_crs_td55;cr190;CRs ordered
order_crs_td55;cr191;CRs ordered
order_crs_td55;cr192;CRs ordered
order_crs_td55;cr193;CRs ordered
collect_hu894_complete;hu894;HU collected
load_truck_hu896_complete;hu896;HU loaded
load_truck_hu896_complete;cr183;CR laded
load_truck_hu896_complete;tr5;TR laded
reg_co60;co60;registered CO
collect_hu908_complete;hu908;HU collected
load_truck_hu894_complete;hu894;HU loaded
load_truck_hu894_complete;cr183;CR laded
load_truck_hu894_complete;tr5;TR laded
drive_term_cr183_start;cr183;CR moved
drive_term_cr183_start;tr5;TR moved
17880_leave_Supplier Loading Area_tr5;tr5;moved_object
17880_leave_Supplier Loading Area_tr5;loc_Supplier_Loading_Area;location
17881_leave_Supplier Loading Area_cr183;cr183;moved_object
17881_leave_Supplier Loading Area_cr183;loc_Supplier_Loading_Area;location
collect_hu884_complete;hu884;HU collected
load_truck_hu908_complete;hu908;HU loaded
load_truck_hu908_complete;cr178;CR laded
load_truck_hu908_complete;tr1;TR laded
load_truck_hu884_complete;hu884;HU loaded
load_truck_hu884_complete;cr170;CR laded
load_truck_hu884_complete;tr6;TR laded
collect_hu902_complete;hu902;HU collected
collect_hu883_complete;hu883;HU collected
load_truck_hu902_complete;hu902;HU loaded
load_truck_hu902_complete;cr184;CR laded
load_truck_hu902_complete;tr3;TR laded
load_truck_hu883_complete;hu883;HU loaded
load_truck_hu883_complete;cr170;CR laded
load_truck_hu883_complete;tr6;TR laded
collect_hu879_complete;hu879;HU collected
collect_hu900_complete;hu900;HU collected
load_truck_hu879_complete;hu879;HU loaded
load_truck_hu879_complete;cr166;CR laded
load_truck_hu879_complete;tr4;TR laded
drive_term_cr166_start;cr166;CR moved
drive_term_cr166_start;tr4;TR moved
17882_leave_Supplier Loading Area_tr4;tr4;moved_object
17882_leave_Supplier Loading Area_tr4;loc_Supplier_Loading_Area;location
17883_leave_Supplier Loading Area_cr166;cr166;moved_object
17883_leave_Supplier Loading Area_cr166;loc_Supplier_Loading_Area;location
collect_hu898_complete;hu898;HU collected
load_truck_hu900_complete;hu900;HU loaded
load_truck_hu900_complete;cr184;CR laded
load_truck_hu900_complete;tr3;TR laded
collect_hu903_complete;hu903;HU collected
load_truck_hu898_complete;hu898;HU loaded
load_truck_hu898_complete;cr184;CR laded
load_truck_hu898_complete;tr3;TR laded
drive_term_cr184_start;cr184;CR moved
drive_term_cr184_start;tr3;TR moved
17884_leave_Supplier Loading Area_tr3;tr3;moved_object
17884_leave_Supplier Loading Area_tr3;loc_Supplier_Loading_Area;location
17885_leave_Supplier Loading Area_cr184;cr184;moved_object
17885_leave_Supplier Loading Area_cr184;loc_Supplier_Loading_Area;location
collect_hu887_complete;hu887;HU collected
load_truck_hu903_complete;hu903;HU loaded
load_truck_hu903_complete;cr178;CR laded
load_truck_hu903_complete;tr1;TR laded
arr_notice_cr183;tr5;TR arrival notice
arr_notice_cr183;cr183;CR arrival notice
17886_enter_Terminal South_tr5;tr5;moved_object
17886_enter_Terminal South_tr5;loc_Terminal_South;location
17887_enter_Terminal South_cr183;cr183;moved_object
17887_enter_Terminal South_cr183;loc_Terminal_South;location
drive_term_cr183_complete;cr183;CR moved
drive_term_cr183_complete;tr5;TR moved
unload_truck_cr183_assign;cr183;CR unload allocated
unload_truck_cr183_assign;tr5;TR unload allocated
unload_truck_cr183_assign;fl1;candidate_object
unload_truck_cr183_assign;fl3;candidate_object
unload_truck_cr183_assign;fl2;candidate_object
unload_truck_cr183_assign;fl2;assigned_object
unload_truck_cr183_assign;loc_Terminal_South;location
17888_leave_Loading Bay_fl2;fl2;moved_object
17888_leave_Loading Bay_fl2;loc_Loading_Bay;location
17889_enter_Terminal South_fl2;fl2;moved_object
17889_enter_Terminal South_fl2;loc_Terminal_South;location
unload_truck_cr183_start;cr183;CR unloaded
unload_truck_cr183_start;tr5;TR unloaded
unload_truck_cr183_start;fl2;FL unloading
unload_truck_cr183_complete;cr183;CR unloaded
unload_truck_cr183_complete;tr5;TR unloaded
unload_truck_cr183_complete;fl2;FL unloading
17890_leave_Terminal South_tr5;tr5;moved_object
17890_leave_Terminal South_tr5;loc_Terminal_South;location
weigh_cr183_start;cr183;CR weighted
weigh_cr183_start;fl2;FL weighing
17891_enter_Truck Depot_tr5;tr5;moved_object
17891_enter_Truck Depot_tr5;loc_Truck_Depot;location
pick_cr165_start;cr165;CR picked
pick_cr165_start;tr5;TR moved
17892_leave_Truck Depot_tr5;tr5;moved_object
17892_leave_Truck Depot_tr5;loc_Truck_Depot;location
weigh_cr183_complete;cr183;CR weighted
weigh_cr183_complete;fl2;FL weighing
to_bay_cr183_start;cr183;CR brought to bay
to_bay_cr183_start;fl2;FL moved
17893_leave_Terminal South_fl2;fl2;moved_object
17893_leave_Terminal South_fl2;loc_Terminal_South;location
17894_leave_Terminal South_cr183;cr183;moved_object
17894_leave_Terminal South_cr183;loc_Terminal_South;location
17895_enter_Loading Bay_fl2;fl2;moved_object
17895_enter_Loading Bay_fl2;loc_Loading_Bay;location
17896_enter_Loading Bay_cr183;cr183;moved_object
17896_enter_Loading Bay_cr183;loc_Loading_Bay;location
to_bay_cr183_complete;cr183;CR brought to bay
to_bay_cr183_complete;fl2;FL moved
load_veh_cr183_vh12_start;cr183;CR loaded
load_veh_cr183_vh12_start;fl2;FL moved
load_veh_cr183_vh12_start;vh12;VH loaded
load_veh_cr183_vh12_complete;cr183;CR loaded
load_veh_cr183_vh12_complete;fl2;FL moved
load_veh_cr183_vh12_complete;vh12;VH laded
17897_enter_Supplier_tr5;tr5;moved_object
17897_enter_Supplier_tr5;loc_Supplier;location
17898_leave_Supplier_tr5;tr5;moved_object
17898_leave_Supplier_tr5;loc_Supplier;location
pick_cr165_complete;cr165;CR picked
pick_cr165_complete;tr5;TR moved
arr_notice_cr184;tr3;TR arrival notice
arr_notice_cr184;cr184;CR arrival notice
17899_enter_Terminal North_tr3;tr3;moved_object
17899_enter_Terminal North_tr3;loc_Terminal_North;location
17900_enter_Terminal North_cr184;cr184;moved_object
17900_enter_Terminal North_cr184;loc_Terminal_North;location
drive_term_cr184_complete;cr184;CR moved
drive_term_cr184_complete;tr3;TR moved
unload_truck_cr184_assign;cr184;CR unload allocated
unload_truck_cr184_assign;tr3;TR unload allocated
unload_truck_cr184_assign;fl3;candidate_object
unload_truck_cr184_assign;fl1;candidate_object
unload_truck_cr184_assign;fl2;candidate_object
unload_truck_cr184_assign;fl3;assigned_object
unload_truck_cr184_assign;loc_Terminal_North;location
17901_leave_Storage_fl3;fl3;moved_object
17901_leave_Storage_fl3;loc_Storage;location
17902_enter_Terminal North_fl3;fl3;moved_object
17902_enter_Terminal North_fl3;loc_Terminal_North;location
unload_truck_cr184_start;cr184;CR unloaded
unload_truck_cr184_start;tr3;TR unloaded
unload_truck_cr184_start;fl3;FL unloading
unload_truck_cr184_complete;cr184;CR unloaded
unload_truck_cr184_complete;tr3;TR unloaded
unload_truck_cr184_complete;fl3;FL unloading
17903_leave_Terminal North_tr3;tr3;moved_object
17903_leave_Terminal North_tr3;loc_Terminal_North;location
weigh_cr184_start;cr184;CR weighted
weigh_cr184_start;fl3;FL weighing
17904_enter_Truck Depot_tr3;tr3;moved_object
17904_enter_Truck Depot_tr3;loc_Truck_Depot;location
collect_hu911_complete;hu911;HU collected
load_truck_hu887_complete;hu887;HU loaded
load_truck_hu887_complete;cr170;CR laded
load_truck_hu887_complete;tr6;TR laded
weigh_cr184_complete;cr184;CR weighted
weigh_cr184_complete;fl3;FL weighing
collect_hu913_complete;hu913;HU collected
drive_term_cr170_start;cr170;CR moved
drive_term_cr170_start;tr6;TR moved
17905_leave_Supplier Loading Area_tr6;tr6;moved_object
17905_leave_Supplier Loading Area_tr6;loc_Supplier_Loading_Area;location
17906_leave_Supplier Loading Area_cr170;cr170;moved_object
17906_leave_Supplier Loading Area_cr170;loc_Supplier_Loading_Area;location
17907_leave_Terminal North_fl3;fl3;moved_object
17907_leave_Terminal North_fl3;loc_Terminal_North;location
17908_leave_Terminal North_cr184;cr184;moved_object
17908_leave_Terminal North_cr184;loc_Terminal_North;location
17909_enter_Storage_fl3;fl3;moved_object
17909_enter_Storage_fl3;loc_Storage;location
17910_enter_Storage_cr184;cr184;moved_object
17910_enter_Storage_cr184;loc_Storage;location
place_stock_cr184_complete;cr184;CR stored
place_stock_cr184_complete;fl3;FL moved
collect_hu904_complete;hu904;HU collected
load_truck_hu904_complete;hu904;HU loaded
load_truck_hu904_complete;cr178;CR laded
load_truck_hu904_complete;tr1;TR laded
collect_hu890_complete;hu890;HU collected
arr_notice_cr166;tr4;TR arrival notice
arr_notice_cr166;cr166;CR arrival notice
17911_enter_Terminal North_tr4;tr4;moved_object
17911_enter_Terminal North_tr4;loc_Terminal_North;location
17912_enter_Terminal North_cr166;cr166;moved_object
17912_enter_Terminal North_cr166;loc_Terminal_North;location
